TIMESTAMP,AGENTNAME,ORDERBOOK,INSTRUMENT_NAME,COUNTRY,SECTOR_LONGNAME,SUBSECTOR_LONGNAME,INDUSTRY_LONGNAME,HOLDING_RATIO,HOLDING,OB_HOLDING,INVESTS,LASTFIXEDPRICE,ESG,E,S,G,ESG_RATIO,E_RATIO,S_RATIO,G_RATIO
2019-04-07 15:27:47.994,Idiot-01,FR0000125338,CAPGEMINI,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.000439,-503257,221,17,13,60.83,58.33,61.83,62.33,-0.02670437,-0.02560687,-0.02714337,-0.02736287
2019-04-07 15:28:08.298,Idiot-01,FR0010451203,REXEL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,CONSUMER ELECTRONICS,0.125659,-503257,-63239,-5749,11,60.94,57,60.17,65.67,7.65765946,7.162563,7.56090203,8.25202653
2019-04-07 15:27:40.380,Idiot-01,FR0000121485,KERING,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.133136,-503257,-67002,-5154,13,59.94,59.33,61.17,59.33,7.98017184,7.89895888,8.14392912,7.89895888
2019-04-07 15:27:24.024,Idiot-01,FR0010533075,GETLINK SE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,RAILROADS,-0.012643,-503257,6363,909,7,58.83,57.33,59.17,60,-0.74378769,-0.72482319,-0.74808631,-0.75858
2019-04-07 15:27:11.710,Idiot-01,FR0012435121,ELIS,FR,CONSUMER DISCRETIONARY,CONSUMER SERVICES,CONSUMER RENTAL & LEASE SERVICES,-0.012053,-503257,6066,674,9,57.5,59,49.17,64.33,-0.6930475,-0.711127,-0.59264601,-0.77536949
2019-04-07 15:28:25.782,Idiot-01,FR0000121972,SCHNEIDER ELECTRIC,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,-0.004846,-503257,2439,271,9,64.72,63.33,66.5,64.33,-0.31363312,-0.30689718,-0.322259,-0.31174318
2019-04-07 15:27:59.368,Idiot-01,FR0010908533,EDENRED,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,0.004184,-503257,-2106,-351,6,57.94,59,56.5,58.33,0.24242096,0.246856,0.236396,0.24405272
2019-04-07 15:29:09.962,Idiot-01,FR0010040865,GECINA,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,OFFICE REIT,-0.002754,-503257,1386,154,9,65.44,67.33,61.33,67.67,-0.18022176,-0.18542682,-0.16890282,-0.18636318
2019-04-07 15:27:32.296,Idiot-01,FR0000124141,VEOLIA ENVIRON.,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,-0.012923,-503257,6504,542,12,59.17,58.33,59.83,59.33,-0.76465391,-0.75379859,-0.77318309,-0.76672159
2019-04-07 15:29:57.714,Idiot-01,FR0000184798,ORPEA,FR,HEALTH CARE SERVICES,HEALTH CARE SERVICES,HEALTH CARE FACILITIES,0.006163,-503257,-3102,-282,11,52.11,54.33,48.67,53.33,0.32115393,0.33483579,0.29995321,0.32867279
2019-04-07 15:27:25.434,Idiot-01,FR0000121667,ESSILORLUXOTTICA,FR,HEALTH CARE SERVICES,MEDICAL EQUIPMENT & SERVICES,MEDICAL & DENTAL INSTRUMENTS,0.029464,-503257,-14828,-1348,11,61.17,57.67,62.17,63.67,1.80231288,1.69918888,1.83177688,1.87597288
2019-04-07 15:28:36.592,Idiot-01,FR0000127771,VIVENDI SE,FR,CONSUMER DISCRETIONARY,MEDIA,RADIO & TELEVISION BROADCASTERS,-0.015266,-503257,7683,591,13,57.17,52.67,62.17,56.67,-0.87275722,-0.80406022,-0.94908722,-0.86512422
2019-04-07 15:29:14.286,Idiot-01,FR0000120073,AIR LIQUIDE,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,SPECIALTY CHEMICALS,-0.004236,-503257,2132,164,13,61.78,59.67,62,63.67,-0.26170008,-0.25276212,-0.262632,-0.26970612
2019-04-07 15:24:31.566,Idiot-01,FR0012757854,SPIE,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENGINEERING & CONTRACTING,-0.010078,-503257,5072,317,16,58.56,55,54.33,66.33,-0.59016768,-0.55429,-0.54753774,-0.66847374
2019-04-07 15:26:28.408,Idiot-01,FR0000051807,TELEPERFORMANCE,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.005531,-503257,2784,174,16,56.72,54,52.83,63.33,-0.31371832,-0.298674,-0.29220273,-0.35027823
2019-04-07 15:27:37.654,Idiot-01,FR0000121121,EURAZEO,FR,FINANCIAL SERVICES,INVESTMENT BANKING & BROKERAGE,ASSET MANAGEMENT & CUSTODIAN,-0.008136,-503257,4095,273,15,60.06,63,55.17,62,-0.48864816,-0.512568,-0.44886312,-0.504432
2019-04-07 15:29:31.018,Idiot-01,FR0006174348,BUREAU VERITAS,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,BACK OFFICE HR & CONSULTANT,-0.009800,-503257,4932,548,9,55.89,54.33,53,60.33,-0.547722,-0.532434,-0.5194,-0.591234
2019-04-07 15:29:24.062,Idiot-01,FR0010307819,LEGRAND,FR,PRODUCER DURABLES,SCIENTIFIC INSTRUMENTS & SERVICES,SCIENCTIFIC INSTRUMENTS ELECTRICAL,0.017042,-503257,-8577,-953,9,65.17,64.33,64.83,66.33,1.11062714,1.09631186,1.10483286,1.13039586
2019-04-07 15:29:04.980,Idiot-01,FR0010242511,EDF,FR,UTILITIES,UTILITIES,ELECTRICAL UTILITIES,0.019433,-503257,-9780,-815,12,60.17,66.67,61.5,52.33,1.16928361,1.29559811,1.1951295,1.01692889
2019-04-07 15:27:32.766,Idiot-01,FR0010313833,ARKEMA,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,DIVERSIFIED CHEMICALS,-0.099456,-503257,50052,4171,12,62.78,61.33,61,66,-6.24384768,-6.09963648,-6.066816,-6.564096
2019-04-07 15:29:31.300,Idiot-04,FR0006174348,BUREAU VERITAS,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,BACK OFFICE HR & CONSULTANT,0.007851,-699994,-5496,-458,12,55.89,54.33,53,60.33,0.43879239,0.42654483,0.416103,0.47365083
2019-04-07 15:29:54.330,Idiot-04,FR0000131906,RENAULT,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO MOBILES,0.048428,-699994,-33900,-2825,12,60,63.67,62.33,54,2.90568,3.08341076,3.01851724,2.615112
2019-04-07 15:29:37.034,Idiot-04,FR0010313833,ARKEMA,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,DIVERSIFIED CHEMICALS,-0.053177,-699994,37224,3102,12,62.78,61.33,61,66,-3.33845206,-3.26134541,-3.243797,-3.509682
2019-04-07 15:26:35.364,Idiot-04,FR0000121329,THALES,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,-0.008560,-699994,5992,428,14,61.89,64.67,62,59,-0.5297784,-0.5535752,-0.53072,-0.50504
2019-04-07 15:25:34.702,Idiot-04,FR0000051807,TELEPERFORMANCE,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,0.005760,-699994,-4032,-288,14,56.72,54,52.83,63.33,0.3267072,0.31104,0.3043008,0.3647808
2019-04-07 15:29:52.732,Idiot-04,FR0010220475,ALSTOM,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,0.162601,-699994,-113820,-5691,20,62.39,67.33,62.5,57.33,10.14467639,10.94792533,10.1625625,9.32191533
2019-04-07 15:25:51.372,Idiot-04,FR0000127771,VIVENDI SE,FR,CONSUMER DISCRETIONARY,MEDIA,RADIO & TELEVISION BROADCASTERS,-0.000091,-699994,64,8,8,57.17,52.67,62.17,56.67,-0.00520247,-0.00479297,-0.00565747,-0.00515697
2019-04-07 15:27:23.930,Idiot-04,FR0010533075,GETLINK SE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,RAILROADS,0.016860,-699994,-11802,-1686,7,58.83,57.33,59.17,60,0.9918738,0.9665838,0.9976062,1.0116
2019-04-07 15:29:48.032,Idiot-04,FR0000120321,L'OREAL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,COSMETICS,0.011100,-699994,-7770,-555,14,69.61,70.67,69.5,68.67,0.772671,0.784437,0.77145,0.762237
2019-04-07 15:29:46.810,Idiot-04,FR0000130403,CHRISTIAN DIOR,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,-0.003900,-699994,2730,195,14,57.22,58,61,52.67,-0.223158,-0.2262,-0.2379,-0.205413
2019-04-07 15:30:06.550,Idiot-04,FR0000133308,ORANGE,FR,UTILITIES,UTILITIES,TELECOMMUNICATION UTILITIES,0.050347,-699994,-35243,-2711,13,60.56,55,67.67,59,3.04901432,2.769085,3.40698149,2.970473
2019-04-07 15:30:02.508,Idiot-04,FR0010908533,EDENRED,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,-0.001722,-699994,1206,134,9,57.94,59,56.5,58.33,-0.09977268,-0.101598,-0.097293,-0.10044426
2019-04-07 15:29:21.148,Idiot-04,FR0000052292,HERMES INTL,FR,NOT CLASSIFIED,NOT CLASSIFIED,NOT CLASSIFIED,0.029338,-699994,-20537,-1867,11,53.67,53,52,56,1.57457046,1.554914,1.525576,1.642928
2019-04-07 15:29:41.170,Idiot-04,FR0000120628,AXA,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.008155,-699994,5709,1903,3,65.5,60,66.83,69.67,-0.5341525,-0.4893,-0.54499865,-0.56815885
2019-04-07 15:29:24.908,Idiot-04,FR0010307819,LEGRAND,FR,PRODUCER DURABLES,SCIENTIFIC INSTRUMENTS & SERVICES,SCIENCTIFIC INSTRUMENTS ELECTRICAL,-0.013217,-699994,9252,1028,9,65.17,64.33,64.83,66.33,-0.86135189,-0.85024961,-0.85685811,-0.87668361
2019-04-07 15:29:51.980,Idiot-04,FR0000130577,PUBLICIS GROUPE SA,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.026498,-699994,18549,6183,3,56.22,56.33,56.33,56,-1.48971756,-1.49263234,-1.49263234,-1.483888
2019-04-07 15:29:20.584,Idiot-04,FR0012435121,ELIS,FR,CONSUMER DISCRETIONARY,CONSUMER SERVICES,CONSUMER RENTAL & LEASE SERVICES,0.018128,-699994,-12690,-846,15,57.5,59,49.17,64.33,1.04236,1.069552,0.89135376,1.16617424
2019-04-07 15:25:57.482,Idiot-04,FR0000120644,DANONE,FR,CONSUMER STAPLES,FOOD,FOOD,-0.001040,-699994,728,52,14,65.11,66,61.67,67.67,-0.0677144,-0.06864,-0.0641368,-0.0703768
2019-04-07 15:25:41.032,Idiot-04,FR0000054470,UBISOFT ENTERTAIN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,ELECTRONIC ENTERTAINMENT,-0.006160,-699994,4312,308,14,56,57.67,55.67,54.67,-0.34496,-0.3552472,-0.3429272,-0.3367672
2019-04-07 15:29:13.628,Idiot-04,FR0000131104,BNP PARIBAS ACT.A,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.085143,-699994,-59600,-2980,20,63.5,61,65.83,63.67,5.4065805,5.193723,5.60496369,5.42105481
2019-04-07 15:30:05.798,Idiot-04,FR0000125486,VINCI,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.006857,-699994,-4800,-480,10,62.56,62.67,61.67,63.33,0.42897392,0.42972819,0.42287119,0.43425381
2019-04-07 15:25:43.570,Idiot-04,FR0000120693,PERNOD RICARD,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,0.006257,-699994,-4380,-292,15,64.22,64,63,65.67,0.40182454,0.400448,0.394191,0.41089719
2019-04-07 15:29:11.842,Idiot-04,FR0000120271,TOTALENERGIES,FR,ENERGY,NON-RENEWABLE ENERGY,INTEGRATED OIL,-0.002771,-699994,1940,97,20,63.28,64,64.83,61,-0.17534888,-0.177344,-0.17964393,-0.169031
2019-04-07 15:29:26.788,Idiot-04,FR0000045072,CREDIT AGRICOLE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,-0.009617,-699994,6732,612,11,59.72,55.67,66.17,57.33,-0.57432724,-0.53537839,-0.63635689,-0.55134261
2019-04-07 15:29:36.000,Idiot-04,FR0011981968,WORLDLINE,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.036981,-699994,25887,8629,3,65.28,71,61.83,63,-2.41411968,-2.625651,-2.28653523,-2.329803
2019-04-07 15:29:35.530,Idiot-04,FR0010340141,ADP,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,-0.004731,-699994,3312,207,16,63.5,65.67,63.83,61,-0.3004185,-0.31068477,-0.30197973,-0.288591
2019-04-07 15:30:03.448,Idiot-04,FR0000051732,ATOS,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.006985,-699994,4890,489,10,60.78,55.67,63.67,63,-0.4245483,-0.38885495,-0.44473495,-0.440055
2019-04-07 15:25:13.082,Idiot-04,FR0000124141,VEOLIA ENVIRON.,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,-0.000411,-699994,288,36,8,59.17,58.33,59.83,59.33,-0.02431887,-0.02397363,-0.02459013,-0.02438463
2019-04-07 15:29:57.808,Idiot-04,FR0000184798,ORPEA,FR,HEALTH CARE SERVICES,HEALTH CARE SERVICES,HEALTH CARE FACILITIES,0.007055,-699994,-4939,-449,11,52.11,54.33,48.67,53.33,0.36763605,0.38329815,0.34336685,0.37624315
2019-04-07 15:26:17.880,Idiot-04,FR0000120404,ACCOR,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,0.172030,-699994,-120420,-6021,20,62.33,61.67,60.33,65,10.7226299,10.6090901,10.3785699,11.18195
2019-04-07 15:25:56.542,Idiot-04,FR0000121121,EURAZEO,FR,FINANCIAL SERVICES,INVESTMENT BANKING & BROKERAGE,ASSET MANAGEMENT & CUSTODIAN,0.013408,-699994,-9386,-722,13,60.06,63,55.17,62,0.80528448,0.844704,0.73971936,0.831296
2019-04-07 15:29:17.482,Idiot-04,FR0000121204,WENDEL,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,DIVERSIFIED MANUFACTURING,-0.014480,-699994,10136,1267,8,49.61,49.67,51.17,48,-0.7183528,-0.7192216,-0.7409416,-0.69504
2019-04-07 15:30:01.568,Idiot-04,FR0010451203,REXEL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,CONSUMER ELECTRONICS,-0.010950,-699994,7665,511,15,60.94,57,60.17,65.67,-0.667293,-0.62415,-0.6588615,-0.7190865
2019-04-07 15:29:19.362,Idiot-04,FR0010040865,GECINA,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,OFFICE REIT,0.049988,-699994,-34992,-2916,12,65.44,67.33,61.33,67.67,3.27121472,3.36569204,3.06576404,3.38268796
2019-04-07 15:28:15.160,Idiot-04,FR0010208488,ENGIE,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,0.023451,-699994,-16416,-1368,12,62.17,59.33,64.17,63,1.45794867,1.39134783,1.50485067,1.477413
2019-04-07 15:27:37.184,Idiot-04,FR0000121485,KERING,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,-0.007084,-699994,4959,551,9,59.94,59.33,61.17,59.33,-0.42461496,-0.42029372,-0.43332828,-0.42029372
2019-04-07 15:29:12.500,Idiot-04,FR0000125007,SAINT GOBAIN,FR,MATERIALS & PROCESSING,BUILDING MATERIALS,BUILDING MATERIALS,0.001320,-699994,-924,-132,7,61.89,62,60,63.67,0.0816948,0.08184,0.0792,0.0840444
2019-04-07 15:26:03.560,Idiot-04,FR0000121709,S.E.B.,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,HOUSEHOLD EQUIPMENT,0.078064,-699994,-54645,-3643,15,61.61,59,62.83,63,4.80952304,4.605776,4.90476112,4.918032
2019-04-07 15:29:40.606,Idiot-04,FR0000120073,AIR LIQUIDE,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,SPECIALTY CHEMICALS,0.095086,-699994,-66560,-3328,20,61.78,59.67,62,63.67,5.87441308,5.67378162,5.895332,6.05412562
2019-04-07 15:29:47.280,Idiot-04,FR0000121964,KLEPIERRE,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,RETAIL REIT,-0.002640,-699994,1848,616,3,61.94,63.33,59.17,63.33,-0.1635216,-0.1671912,-0.1562088,-0.1671912
2019-04-07 15:29:58.748,Idiot-04,FR0000130452,EIFFAGE,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,-0.008651,-699994,6056,757,8,57.83,55.67,60.17,57.67,-0.50028733,-0.48160117,-0.52053067,-0.49890317
2019-04-07 15:29:59.970,Idiot-04,FR0000121667,ESSILORLUXOTTICA,FR,HEALTH CARE SERVICES,MEDICAL EQUIPMENT & SERVICES,MEDICAL & DENTAL INSTRUMENTS,-0.096392,-699994,67474,6134,11,61.17,57.67,62.17,63.67,-5.89629864,-5.55892664,-5.99269064,-6.13727864
2019-04-07 15:29:57.150,Idiot-04,FR0000130395,REMY COINTREAU,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,-0.003714,-699994,2600,130,20,56.33,56.33,56.33,56.33,-0.20920962,-0.20920962,-0.20920962,-0.20920962
2019-04-07 15:30:03.824,Idiot-04,FR0000039299,BOLLORE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,0.009554,-699994,-6688,-608,11,56.94,59.67,57.83,53.33,0.54400476,0.57008718,0.55250782,0.50951482
2019-04-07 15:29:32.898,Idiot-04,FR0000130809,SOCIETE GENERALE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.077000,-699994,-53900,-2695,20,61.22,59,64.33,60.33,4.71394,4.543,4.95341,4.64541
2019-04-07 15:29:50.382,Idiot-04,FR0000121220,SODEXO,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENVIRONMENT MAINTENANCE & SECURITY,0.091743,-699994,-64220,-3211,20,64.67,64.33,66,63.67,5.93301981,5.90182719,6.055038,5.84127681
2019-04-07 15:29:16.918,Idiot-04,FR0000073272,SAFRAN,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,-0.010628,-699994,7440,744,10,58.22,59.33,60,55.33,-0.61876216,-0.63055924,-0.63768,-0.58804724
2019-04-07 15:29:51.510,Idiot-04,FR0000121147,FAURECIA,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO PARTS,-0.049406,-699994,34584,2882,12,52.89,50.67,56.67,51.33,-2.61308334,-2.50340202,-2.79983802,-2.53600998
2019-04-07 15:23:26.080,Idiot-04,FR0000120503,BOUYGUES,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,-0.007595,-699994,5317,409,13,60.5,56.33,63.5,61.67,-0.4594975,-0.42782635,-0.4822825,-0.46838365
2019-04-07 15:29:43.520,Idiot-04,FR0000071946,ALTEN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.145658,-699994,-101960,-5098,20,61.11,64.33,63,56,8.90116038,9.37017914,9.176454,8.156848
2019-04-07 15:29:23.122,Idiot-04,FR0010411983,SCOR SE,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,0.040873,-699994,-28611,-3179,9,55.11,50.33,58,57,2.25251103,2.05713809,2.370634,2.329761
2019-04-07 15:26:20.512,Idiot-04,FR0010242511,EDF,FR,UTILITIES,UTILITIES,ELECTRICAL UTILITIES,-0.000835,-699994,585,45,13,60.17,66.67,61.5,52.33,-0.05024195,-0.05566945,-0.0513525,-0.04369555
2019-04-07 15:29:34.120,Idiot-04,FR0010259150,IPSEN,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,0.014245,-699994,-9972,-1108,9,58.28,55,57.83,62,0.8301986,0.783475,0.82378835,0.88319
2019-04-07 15:26:31.008,Idiot-04,FR0000120578,SANOFI,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,0.009578,-699994,-6705,-745,9,62.06,60.67,65.17,60.33,0.59441068,0.58109726,0.62419826,0.57784074
2019-04-07 15:29:42.768,Idiot-04,FR0000125338,CAPGEMINI,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.042621,-699994,-29835,-2295,13,60.83,58.33,61.83,62.33,2.59263543,2.48608293,2.63525643,2.65656693
2019-04-07 15:29:49.348,Idiot-04,FR0000121014,LVMH,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.036171,-699994,-25320,-2110,12,58.83,61.67,60.5,54.33,2.12793993,2.23066557,2.1883455,1.96517043
2019-04-07 15:28:26.158,Idiot-04,FR0000121972,SCHNEIDER ELECTRIC,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,-0.007225,-699994,5058,562,9,64.72,63.33,66.5,64.33,-0.467602,-0.45755925,-0.4804625,-0.46478425
2019-04-07 15:29:27.352,Idiot-04,FR0012757854,SPIE,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENGINEERING & CONTRACTING,-0.037791,-699994,26454,8818,3,58.56,55,54.33,66.33,-2.21304096,-2.078505,-2.05318503,-2.50667703
2019-04-07 15:29:55.082,Idiot-04,FR0000120172,CARREFOUR,FR,CONSUMER STAPLES,PERSONAL CARE DRUGS & GROCERY,DRUG & GROCERY CHAINS,0.108400,-699994,-75880,-3794,20,63.83,62.67,64.17,64.67,6.919172,6.793428,6.956028,7.010228
2019-04-07 15:29:56.304,Idiot-04,FR0000050809,SOPRA STERIA GROUP,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.023511,-699994,16458,5486,3,57.78,65.67,51.33,56.33,-1.35846558,-1.54396737,-1.20681963,-1.32437463
